"trans_date_trans_time","category","amt","job","city","state","city_pop","dob","is_fraud"
"2019-08-24 05:32:12","grocery_pos",347.91,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-24 05:33:05","grocery_pos",306.93,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-24 10:47:22","shopping_net",1101.16,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-24 12:14:49","misc_net",737.76,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-24 22:18:10","personal_care",19.8,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-24 22:35:16","kids_pets",18.34,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-24 22:40:07","shopping_net",1031.18,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-24 22:45:33","shopping_net",1079.99,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-24 22:48:26","personal_care",18.31,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-24 22:58:18","kids_pets",20.28,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-24 23:09:59","shopping_net",844.27,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-24 23:32:42","kids_pets",18.48,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-24 23:44:02","misc_net",733.45,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-24 23:52:40","shopping_pos",896.08,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-25 00:10:02","grocery_pos",337.67,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-25 00:33:45","grocery_pos",296.26,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-25 01:42:35","grocery_pos",330.59,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-25 01:46:34","grocery_pos",281.48,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 01:51:34","grocery_pos",317.72,"Volunteer coordinator","Manderson","SD",1126,"1980-08-18",1
"2019-08-25 01:55:51","grocery_pos",317.33,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-25 02:11:35","grocery_pos",300.11,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 02:49:31","gas_transport",8.51,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-25 08:10:44","shopping_pos",972.82,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-25 12:33:54","shopping_pos",870.55,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 18:33:14","shopping_net",881.39,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 20:10:39","shopping_net",840.65,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 21:22:23","shopping_net",1167.88,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-25 22:03:33","shopping_net",1170.79,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-25 22:06:09","kids_pets",19.7,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-25 22:08:42","shopping_net",1128.77,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 22:13:13","shopping_net",1082.62,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-25 22:28:30","grocery_pos",307.29,"Volunteer coordinator","Manderson","SD",1126,"1980-08-18",1
"2019-08-25 22:36:52","home",294.42,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-25 22:39:14","shopping_pos",976.46,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-25 22:41:41","shopping_pos",893.77,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 22:56:59","misc_net",713.79,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-25 23:05:20","misc_net",742.53,"Volunteer coordinator","Manderson","SD",1126,"1980-08-18",1
"2019-08-25 23:09:00","shopping_net",1079.14,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-25 23:35:53","shopping_net",860.69,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 23:37:41","entertainment",421.92,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
"2019-08-25 23:40:51","misc_net",851.68,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-25 23:43:43","shopping_net",991.71,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-25 23:44:23","entertainment",517.93,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-26 00:47:38","shopping_net",947.12,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 01:59:28","shopping_net",1022.82,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 02:05:29","food_dining",119.54,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",1
"2019-08-26 02:59:05","shopping_net",935.2,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 03:10:03","gas_transport",10.55,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 03:25:15","misc_pos",6.95,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",1
"2019-08-26 03:47:44","shopping_pos",779.55,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 03:57:11","gas_transport",11.36,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",1
"2019-08-26 05:53:36","misc_pos",7.52,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 09:07:39","food_dining",116.96,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",1
"2019-08-26 14:09:09","personal_care",22.06,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 17:47:59","shopping_pos",792.23,"Volunteer coordinator","Manderson","SD",1126,"1980-08-18",1
"2019-08-26 22:17:47","home",207.26,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 22:36:20","shopping_net",742.37,"Volunteer coordinator","Manderson","SD",1126,"1980-08-18",1
"2019-08-26 22:46:02","shopping_net",890.16,"Volunteer coordinator","Manderson","SD",1126,"1980-08-18",1
"2019-08-26 22:50:31","shopping_net",899.63,"Volunteer coordinator","Manderson","SD",1126,"1980-08-18",1
"2019-08-26 23:32:44","home",191.87,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-26 23:43:35","grocery_pos",294.77,"Volunteer coordinator","Manderson","SD",1126,"1980-08-18",1
"2019-08-26 23:45:38","travel",10.47,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",1
"2019-08-27 00:59:03","grocery_pos",329.94,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",1
"2019-08-27 01:26:13","gas_transport",8.78,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-27 01:54:16","grocery_pos",321.37,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-27 02:29:11","shopping_pos",812.57,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-27 05:39:21","grocery_pos",325.11,"Scientist, marine","Brandon","VT",5895,"1975-07-13",1
"2019-08-27 16:09:44","kids_pets",22.21,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",1
"2019-08-27 22:59:33","home",266.28,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",1
"2019-08-28 00:35:21","gas_transport",20.2,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-28 02:02:36","grocery_pos",320.88,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-28 22:10:47","shopping_net",1017.15,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-28 22:18:59","shopping_net",1063.73,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-28 23:37:38","entertainment",524.86,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-28 23:53:18","shopping_pos",885.64,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-29 01:29:07","grocery_pos",377.99,"Designer, exhibition/display","Sun City","CA",54287,"1972-09-22",1
"2019-08-29 03:02:57","grocery_pos",274.34,"Waste management officer","Timberville","VA",4367,"1962-04-12",1
"2019-08-29 03:22:27","grocery_pos",323.61,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-29 03:27:42","grocery_pos",329.01,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-29 08:43:55","gas_transport",8.15,"Waste management officer","Timberville","VA",4367,"1962-04-12",1
"2019-08-29 22:07:20","misc_net",853.27,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-29 22:08:00","misc_net",822.52,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-29 22:40:43","shopping_net",977.82,"Furniture designer","Falmouth","MI",1126,"1955-07-06",1
"2019-08-29 22:54:03","kids_pets",18.06,"Designer, exhibition/display","Sun City","CA",54287,"1972-09-22",1
"2019-08-29 23:59:19","shopping_net",1094.26,"Waste management officer","Timberville","VA",4367,"1962-04-12",1
"2019-08-30 00:13:53","grocery_pos",301.54,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-30 00:52:20","gas_transport",8.76,"Waste management officer","Timberville","VA",4367,"1962-04-12",1
"2019-08-30 02:03:35","grocery_pos",276.94,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-30 02:16:16","grocery_pos",336.02,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-30 02:57:27","grocery_pos",284.62,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-30 03:42:54","grocery_pos",302.07,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-30 03:49:49","gas_transport",16.34,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-30 03:58:30","entertainment",469.22,"Designer, exhibition/display","Sun City","CA",54287,"1972-09-22",1
"2019-08-30 05:45:40","grocery_pos",312.6,"Waste management officer","Timberville","VA",4367,"1962-04-12",1
"2019-08-30 09:41:36","grocery_pos",333.66,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-30 09:57:23","grocery_pos",310.38,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-30 15:59:43","misc_net",836.37,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-30 20:37:27","shopping_net",901.99,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-30 22:05:53","entertainment",444.32,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-30 22:18:47","shopping_net",1029.02,"Waste management officer","Timberville","VA",4367,"1962-04-12",1
"2019-08-30 22:34:57","misc_net",893.19,"Waste management officer","Timberville","VA",4367,"1962-04-12",1
"2019-08-30 22:37:18","shopping_pos",939.58,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-30 22:49:32","shopping_pos",930.99,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-30 23:01:10","misc_net",740.07,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-30 23:04:38","personal_care",15.87,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-30 23:20:31","shopping_pos",774.06,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-30 23:30:59","shopping_net",949.61,"Waste management officer","Timberville","VA",4367,"1962-04-12",1
"2019-08-30 23:32:57","shopping_net",967.49,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-30 23:36:56","kids_pets",17.4,"Designer, exhibition/display","Sun City","CA",54287,"1972-09-22",1
"2019-08-30 23:37:25","shopping_net",1148.19,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-30 23:46:22","shopping_net",933.24,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 00:12:19","grocery_pos",272.99,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 00:24:56","gas_transport",13.78,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-08-31 00:30:40","gas_transport",12.89,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-08-31 00:34:05","gas_transport",12.84,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-31 00:35:35","grocery_pos",326.65,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-31 00:50:06","grocery_pos",298.96,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-08-31 00:52:59","grocery_pos",324.74,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 00:57:46","gas_transport",9.67,"Magazine features editor","Sacramento","CA",757530,"1979-04-30",1
"2019-08-31 01:34:10","gas_transport",6.7,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-31 01:54:02","grocery_pos",265.68,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 01:58:00","gas_transport",10.72,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-08-31 02:24:14","grocery_pos",311.63,"Magazine features editor","Sacramento","CA",757530,"1979-04-30",1
"2019-08-31 02:29:47","gas_transport",7.41,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-08-31 02:36:05","misc_net",822.29,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-31 02:47:01","grocery_pos",277.87,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 02:54:16","grocery_pos",293.92,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-31 03:02:58","grocery_pos",291.15,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-08-31 03:14:30","grocery_pos",322.34,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-31 03:59:21","grocery_pos",302.42,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 12:47:07","shopping_pos",782.18,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 13:14:17","grocery_pos",349.52,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 13:15:16","grocery_pos",331.38,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-08-31 14:34:16","shopping_net",1018.47,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-31 16:55:53","shopping_net",987.16,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 17:18:34","misc_net",731.55,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-08-31 18:49:09","grocery_pos",354.81,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-08-31 20:54:41","misc_net",854.92,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-08-31 21:25:01","misc_net",786.09,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-31 22:04:56","shopping_net",958.66,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-31 22:34:07","shopping_net",1077.27,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-08-31 22:51:39","shopping_net",908.32,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-31 22:59:24","kids_pets",18.01,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",1
"2019-08-31 23:04:14","food_dining",126.28,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-31 23:04:55","kids_pets",2.48,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-31 23:14:41","shopping_pos",991.88,"Musician","Winslow","AR",2786,"1965-09-27",1
"2019-08-31 23:19:16","shopping_net",1281.51,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-08-31 23:20:03","shopping_net",946.78,"Hotel manager","Arvada","CO",122111,"1987-05-23",1
"2019-08-31 23:33:28","health_fitness",18.39,"Curator","Arcadia","OH",1202,"1933-03-01",1
"2019-08-31 23:48:43","misc_pos",8.61,"Magazine features editor","Sacramento","CA",757530,"1979-04-30",1
"2019-09-01 00:45:21","gas_transport",11.44,"Magazine features editor","Sacramento","CA",757530,"1979-04-30",1
"2019-09-01 00:55:56","gas_transport",20.01,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 01:03:30","gas_transport",17.85,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 01:14:51","gas_transport",18.07,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 02:31:47","grocery_pos",300.56,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-01 02:57:09","grocery_pos",272.06,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-09-01 03:01:16","grocery_pos",294.6,"Magazine features editor","Sacramento","CA",757530,"1979-04-30",1
"2019-09-01 03:12:15","misc_net",850.18,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-09-01 03:14:50","gas_transport",20.42,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 15:35:16","entertainment",436.78,"Magazine features editor","Sacramento","CA",757530,"1979-04-30",1
"2019-09-01 18:12:36","grocery_pos",286.23,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-01 21:52:11","health_fitness",24.45,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 22:21:06","misc_net",837.54,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 22:23:47","travel",9.71,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-09-01 22:33:06","shopping_pos",697.68,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 22:37:26","misc_net",743.3,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-01 22:50:18","shopping_net",833.05,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-01 22:51:18","shopping_net",1065.33,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-09-01 22:57:26","shopping_pos",849,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 22:59:10","shopping_pos",927.42,"Medical technical officer","Monitor","WA",584,"1969-03-20",1
"2019-09-01 23:02:27","misc_net",658.17,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-01 23:25:15","shopping_net",914.9,"Magazine features editor","Sacramento","CA",757530,"1979-04-30",1
"2019-09-01 23:37:40","misc_net",788.72,"Animal nutritionist","Washoe Valley","NV",4290,"1989-12-10",1
"2019-09-01 23:47:29","shopping_net",1002.17,"Magazine features editor","Sacramento","CA",757530,"1979-04-30",1
"2019-09-02 00:47:32","grocery_pos",299.46,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-02 01:24:46","grocery_pos",325.11,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-02 16:29:38","shopping_pos",1055.61,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-02 22:53:25","misc_net",846.07,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",1
"2019-09-03 01:10:25","shopping_pos",845.63,"Logistics and distribution manager","Greendale","WI",13973,"1981-05-06",1
"2019-09-03 02:00:03","gas_transport",10.59,"Logistics and distribution manager","Greendale","WI",13973,"1981-05-06",1
"2019-09-03 03:46:11","grocery_pos",292.73,"Editor, magazine features","Hawthorne","CA",93193,"1995-04-19",1
"2019-09-03 19:37:59","home",242.24,"Logistics and distribution manager","Greendale","WI",13973,"1981-05-06",1
"2019-09-03 21:45:36","kids_pets",20.35,"Logistics and distribution manager","Greendale","WI",13973,"1981-05-06",1
"2019-09-03 22:41:53","kids_pets",19.9,"Logistics and distribution manager","Greendale","WI",13973,"1981-05-06",1
"2019-09-04 00:47:45","entertainment",537.37,"Logistics and distribution manager","Greendale","WI",13973,"1981-05-06",1
"2019-09-04 03:36:14","gas_transport",9.25,"Editor, magazine features","Hawthorne","CA",93193,"1995-04-19",1
"2019-09-04 21:51:03","shopping_net",931.13,"Editor, magazine features","Hawthorne","CA",93193,"1995-04-19",1
"2019-09-04 22:09:59","shopping_net",821.14,"Editor, magazine features","Hawthorne","CA",93193,"1995-04-19",1
